Horario,Dia,Data,Clube_1,Clube_2,Vencedor,Rodada,pos,Rodada_Num,Arena,Gols_Clube_1,Gols_Clube_2,Estado_Clube_1,Estado_Clube_2
11:00,Domingo,2016-07-24,Palmeiras,Atlético-MG,Atlético-MG,16ª Rodada,3,16,Palestra Itália,0,1,SP,MG
16:00,Domingo,2016-07-24,Athlético-PR,Fluminense,Athlético-PR,16ª Rodada,3,16,Arena da Baixada,1,0,PR,RJ
16:00,Domingo,2016-07-24,Chapecoense,Botafogo-RJ,Chapecoense,16ª Rodada,3,16,Arena Condá,2,1,SC,RJ
16:00,Domingo,2016-07-24,Grêmio,São Paulo,Grêmio,16ª Rodada,3,16,Arena do Grêmio,1,0,RS,SP
18:30,Domingo,2016-07-24,Vitória,Santos,Santos,16ª Rodada,3,16,Barradão,2,3,ES,SP
16:00,Domingo,2016-07-24,Cruzeiro,Sport,Sport,16ª Rodada,3,16,Mineirão,1,2,MG,PE
20:00,Segunda-feira,2016-07-25,Flamengo,América-MG,Flamengo,16ª Rodada,3,16,Kléber Andrade,2,1,RJ,MG
21:00,Sábado,2016-07-30,Atlético-MG,Santa Cruz,Atlético-MG,17ª Rodada,3,17,Independência,3,0,MG,PE
18:30,Sábado,2016-07-30,Figueirense,Vitória,Figueirense,17ª Rodada,3,17,Orlando Scarpelli,1,0,SC,ES
18:30,Sábado,2016-07-30,Sport,Athlético-PR,Sport,17ª Rodada,3,17,Ilha do Retiro,2,0,PE,PR
11:00,Domingo,2016-07-31,São Paulo,Chapecoense,-,17ª Rodada,3,17,Morumbi,2,2,SP,SC
18:30,Domingo,2016-07-31,América-MG,Grêmio,-,17ª Rodada,3,17,Independência,0,0,MG,RS
18:30,Domingo,2016-07-31,Botafogo-RJ,Palmeiras,Botafogo-RJ,17ª Rodada,3,17,Luso Brasileiro,3,1,RJ,SP
16:00,Domingo,2016-07-31,Internacional,Corinthians,Corinthians,17ª Rodada,3,17,Beira Rio,0,1,RS,SP
16:00,Domingo,2016-07-31,Coritiba,Flamengo,Flamengo,17ª Rodada,3,17,Couto Pereira,0,2,PR,RJ
11:00,Domingo,2016-07-31,Fluminense,Ponte Preta,Fluminense,17ª Rodada,3,17,Edson Passos,3,0,RJ,SP
16:00,Domingo,2016-07-31,Santos,Cruzeiro,Santos,17ª Rodada,3,17,Vila Belmiro,2,0,SP,MG
19:30,Quarta-feira,2016-08-03,Sport,América-MG,-,18ª Rodada,3,18,Ilha do Retiro,1,1,PE,MG
21:45,Quarta-feira,2016-08-03,Santos,Flamengo,-,18ª Rodada,3,18,Arena Pantanal,0,0,SP,RJ
21:45,Quarta-feira,2016-08-03,Athlético-PR,Corinthians,Athlético-PR,18ª Rodada,3,18,Arena da Baixada,2,0,PR,SP
19:30,Quarta-feira,2016-08-03,Vitória,Coritiba,Vitória,18ª Rodada,3,18,Jóia da Princesa,3,1,ES,PR
21:30,Quinta-feira,2016-08-04,Chapecoense,Palmeiras,-,18ª Rodada,3,18,Arena Condá,1,1,SC,SP
19:30,Quinta-feira,2016-08-04,Grêmio,Santa Cruz,-,18ª Rodada,3,18,Arena do Grêmio,0,0,RS,PE
19:30,Quinta-feira,2016-08-04,São Paulo,Atlético-MG,Atlético-MG,18ª Rodada,3,18,Morumbi,1,2,SP,MG
21:00,Quinta-feira,2016-08-04,Cruzeiro,Internacional,Cruzeiro,18ª Rodada,3,18,Independência,4,2,MG,RS
19:15,Quinta-feira,2016-08-04,Ponte Preta,Botafogo-RJ,Ponte Preta,18ª Rodada,3,18,Moisés Lucarelli,2,0,SP,RJ
18:30,Sábado,2016-08-06,Flamengo,Athlético-PR,Flamengo,19ª Rodada,3,19,Kléber Andrade,1,0,RJ,PR
16:15,Domingo,2016-08-07,Internacional,Fluminense,-,19ª Rodada,3,19,Beira Rio,2,2,RS,RJ
18:30,Domingo,2016-08-07,Figueirense,Sport,-,19ª Rodada,3,19,Orlando Scarpelli,1,1,SC,PE
11:00,Domingo,2016-08-07,América-MG,Santos,América-MG,19ª Rodada,3,19,Independência,1,0,MG,SP
16:00,Domingo,2016-08-07,Coritiba,Ponte Preta,Coritiba,19ª Rodada,3,19,Couto Pereira,3,1,PR,SP
16:00,Domingo,2016-08-07,Palmeiras,Vitória,Palmeiras,19ª Rodada,3,19,Palestra Itália,2,1,SP,ES
16:15,Domingo,2016-08-07,Santa Cruz,São Paulo,São Paulo,19ª Rodada,3,19,Arruda,1,2,PE,SP
21:00,Segunda-feira,2016-08-08,Corinthians,Cruzeiro,-,19ª Rodada,3,19,Pacaembu,1,1,SP,MG
20:00,Segunda-feira,2016-08-08,Atlético-MG,Chapecoense,Atlético-MG,19ª Rodada,3,19,Independência,3,1,MG,SC
18:30,Sábado,2016-08-13,Ponte Preta,Figueirense,Ponte Preta,20ª Rodada,3,20,Moisés Lucarelli,2,0,SP,SC
16:00,Sábado,2016-08-13,Sport,Flamengo,Sport,20ª Rodada,3,20,Arena Pernambuco,1,0,PE,RJ
16:00,Domingo,2016-08-14,Cruzeiro,Coritiba,-,20ª Rodada,3,20,Independência,2,2,MG,PR
16:00,Domingo,2016-08-14,Vitória,Santa Cruz,-,20ª Rodada,3,20,Barradão,2,2,ES,PE
16:15,Domingo,2016-08-14,São Paulo,Botafogo-RJ,Botafogo-RJ,20ª Rodada,3,20,Morumbi,0,1,SP,RJ
11:00,Domingo,2016-08-14,Fluminense,América-MG,Fluminense,20ª Rodada,3,20,Kléber Andrade,1,0,RJ,MG
11:00,Domingo,2016-08-14,Grêmio,Corinthians,Grêmio,20ª Rodada,3,20,Arena do Grêmio,3,0,RS,SP
18:30,Domingo,2016-08-14,Athlético-PR,Palmeiras,Palmeiras,20ª Rodada,3,20,Arena da Baixada,0,1,PR,SP
16:00,Domingo,2016-08-14,Santos,Atlético-MG,Santos,20ª Rodada,3,20,Vila Belmiro,3,0,SP,MG
20:00,Segunda-feira,2016-08-15,Chapecoense,Internacional,Chapecoense,20ª Rodada,3,20,Arena Condá,1,0,SC,RS
21:30,Sexta-feira,2016-08-19,América-MG,Chapecoense,Chapecoense,21ª Rodada,3,21,Independência,1,2,MG,SC
21:00,Sábado,2016-08-20,Botafogo-RJ,Sport,Botafogo-RJ,21ª Rodada,3,21,Juiz de Fora,3,0,RJ,PE
16:00,Domingo,2016-08-21,Palmeiras,Ponte Preta,-,21ª Rodada,3,21,Palestra Itália,2,2,SP,SP
16:00,Domingo,2016-08-21,Internacional,São Paulo,-,21ª Rodada,3,21,Beira Rio,1,1,RS,SP
11:00,Domingo,2016-08-21,Atlético-MG,Athlético-PR,Atlético-MG,21ª Rodada,3,21,Independência,1,0,MG,PR
18:00,Domingo,2016-08-21,Coritiba,Santos,Coritiba,21ª Rodada,3,21,Couto Pereira,2,1,PR,SP
18:30,Domingo,2016-08-21,Figueirense,Cruzeiro,Cruzeiro,21ª Rodada,3,21,Orlando Scarpelli,1,2,SC,MG
11:00,Domingo,2016-08-21,Flamengo,Grêmio,Flamengo,21ª Rodada,3,21,Mané Garrincha,2,1,RJ,RS
16:00,Domingo,2016-08-21,Santa Cruz,Fluminense,Fluminense,21ª Rodada,3,21,Arruda,0,1,PE,RJ
20:00,Segunda-feira,2016-08-22,Corinthians,Vitória,Corinthians,21ª Rodada,3,21,Arena Corinthians,2,1,SP,ES
16:00,Sábado,2016-08-27,Ponte Preta,Corinthians,Ponte Preta,22ª Rodada,3,22,Moisés Lucarelli,2,0,SP,SP
16:00,Domingo,2016-08-28,Grêmio,Atlético-MG,-,22ª Rodada,3,22,Arena do Grêmio,1,1,RS,MG
16:00,Domingo,2016-08-28,São Paulo,Coritiba,-,22ª Rodada,3,22,Morumbi,0,0,SP,PR
18:30,Domingo,2016-08-28,Sport,Internacional,-,22ª Rodada,3,22,Arena Pernambuco,1,1,PE,RS
11:00,Domingo,2016-08-28,Cruzeiro,Santa Cruz,Cruzeiro,22ª Rodada,3,22,Mineirão,2,0,MG,PE
11:00,Domingo,2016-08-28,Santos,Figueirense,Figueirense,22ª Rodada,3,22,Vila Belmiro,0,1,SP,SC
16:00,Domingo,2016-08-28,Chapecoense,Flamengo,Flamengo,22ª Rodada,3,22,Arena Condá,1,3,SC,RJ
16:00,Domingo,2016-08-28,Fluminense,Palmeiras,Palmeiras,22ª Rodada,3,22,Mané Garrincha,0,2,RJ,SP
18:30,Domingo,2016-08-28,Vitória,América-MG,Vitória,22ª Rodada,3,22,Fonte Nova,2,1,ES,MG
20:00,Segunda-feira,2016-08-29,Athlético-PR,Botafogo-RJ,Athlético-PR,22ª Rodada,3,22,Arena da Baixada,1,0,PR,RJ
16:00,Sábado,2016-09-03,Fluminense,Figueirense,Fluminense,18ª Rodada,3,18,Edson Passos,3,2,RJ,SC
16:00,Domingo,2016-09-04,Botafogo-RJ,Grêmio,Botafogo-RJ,19ª Rodada,3,19,Luso Brasileiro,2,1,RJ,RS
16:00,Quarta-feira,2016-09-07,Santa Cruz,Chapecoense,-,23ª Rodada,3,23,Arena Pernambuco,2,2,PE,SC
19:30,Quarta-feira,2016-09-07,Atlético-MG,Vitória,Atlético-MG,23ª Rodada,3,23,Independência,2,1,MG,ES
16:00,Quarta-feira,2016-09-07,Botafogo-RJ,Fluminense,Botafogo-RJ,23ª Rodada,3,23,Luso Brasileiro,1,0,RJ,RJ
21:45,Quarta-feira,2016-09-07,Coritiba,Grêmio,Coritiba,23ª Rodada,3,23,Couto Pereira,4,0,PR,RS
16:00,Quarta-feira,2016-09-07,Figueirense,Athlético-PR,Figueirense,23ª Rodada,3,23,Orlando Scarpelli,1,0,SC,PR
21:45,Quarta-feira,2016-09-07,Flamengo,Ponte Preta,Flamengo,23ª Rodada,3,23,Kléber Andrade,2,1,RJ,SP
21:45,Quarta-feira,2016-09-07,Palmeiras,São Paulo,Palmeiras,23ª Rodada,3,23,Palestra Itália,2,1,SP,SP
19:30,Quinta-feira,2016-09-08,Corinthians,Sport,Corinthians,23ª Rodada,3,23,Arena Corinthians,3,0,SP,PE
21:00,Quinta-feira,2016-09-08,América-MG,Cruzeiro,Cruzeiro,23ª Rodada,3,23,Independência,0,2,MG,MG
21:00,Quinta-feira,2016-09-08,Internacional,Santos,Internacional,23ª Rodada,3,23,Beira Rio,2,1,RS,SP
18:30,Sábado,2016-09-10,Vitória,Flamengo,Flamengo,24ª Rodada,3,24,Barradão,1,2,ES,RJ
18:30,Domingo,2016-09-11,Ponte Preta,América-MG,-,24ª Rodada,3,24,Moisés Lucarelli,1,1,SP,MG
18:30,Domingo,2016-09-11,Grêmio,Palmeiras,-,24ª Rodada,3,24,Arena do Grêmio,0,0,RS,SP
16:00,Domingo,2016-09-11,Athlético-PR,Internacional,Athlético-PR,24ª Rodada,3,24,Arena da Baixada,2,1,PR,RS
16:00,Domingo,2016-09-11,Cruzeiro,Botafogo-RJ,Botafogo-RJ,24ª Rodada,3,24,Mineirão,0,2,MG,RJ
11:00,Domingo,2016-09-11,Chapecoense,Coritiba,Chapecoense,24ª Rodada,3,24,Arena Condá,1,0,SC,PR
16:00,Domingo,2016-09-11,Santos,Corinthians,Santos,24ª Rodada,3,24,Vila Belmiro,2,1,SP,SP
11:00,Domingo,2016-09-11,São Paulo,Figueirense,São Paulo,24ª Rodada,3,24,Morumbi,3,1,SP,SC
16:00,Domingo,2016-09-11,Sport,Santa Cruz,Sport,24ª Rodada,3,24,Ilha do Retiro,5,3,PE,PE
20:00,Segunda-feira,2016-09-12,Fluminense,Atlético-MG,Fluminense,24ª Rodada,3,24,Edson Passos,4,2,RJ,MG
19:30,Quarta-feira,2016-09-14,Figueirense,América-MG,-,25ª Rodada,3,25,Orlando Scarpelli,2,2,SC,MG
21:45,Quarta-feira,2016-09-14,Coritiba,Corinthians,-,25ª Rodada,3,25,Couto Pereira,1,1,PR,SP
21:45,Quarta-feira,2016-09-14,Palmeiras,Flamengo,-,25ª Rodada,3,25,Palestra Itália,1,1,SP,RJ
21:00,Quarta-feira,2016-09-14,Ponte Preta,Grêmio,Ponte Preta,25ª Rodada,3,25,Moisés Lucarelli,3,0,SP,RS
21:00,Quarta-feira,2016-09-14,Santa Cruz,Athlético-PR,Santa Cruz,25ª Rodada,3,25,Arruda,1,0,PE,PR
19:30,Quarta-feira,2016-09-14,Botafogo-RJ,Santos,Santos,25ª Rodada,3,25,Luso Brasileiro,0,1,RJ,SP
19:30,Quinta-feira,2016-09-15,Atlético-MG,Sport,Atlético-MG,25ª Rodada,3,25,Independência,1,0,MG,PE
19:30,Quinta-feira,2016-09-15,Fluminense,Chapecoense,Chapecoense,25ª Rodada,3,25,Edson Passos,1,2,RJ,SC
21:00,Quinta-feira,2016-09-15,São Paulo,Cruzeiro,São Paulo,25ª Rodada,3,25,Morumbi,1,0,SP,MG
21:00,Quinta-feira,2016-09-15,Internacional,Vitória,Vitória,25ª Rodada,3,25,Beira Rio,0,1,RS,ES
16:00,Sábado,2016-09-17,Corinthians,Palmeiras,Palmeiras,26ª Rodada,3,26,Arena Corinthians,0,2,SP,SP
16:00,Domingo,2016-09-18,Cruzeiro,Atlético-MG,-,26ª Rodada,3,26,Mineirão,1,1,MG,MG
16:00,Domingo,2016-09-18,Chapecoense,Ponte Preta,-,26ª Rodada,3,26,Arena Condá,2,2,SC,SP
16:00,Domingo,2016-09-18,Athlético-PR,São Paulo,Athlético-PR,26ª Rodada,3,26,Arena da Baixada,1,0,PR,SP
18:30,Domingo,2016-09-18,Vitória,Botafogo-RJ,Botafogo-RJ,26ª Rodada,3,26,Barradão,0,1,ES,RJ
16:00,Domingo,2016-09-18,Sport,Coritiba,Coritiba,26ª Rodada,3,26,Ilha do Retiro,0,1,PE,PR
11:00,Domingo,2016-09-18,Flamengo,Figueirense,Flamengo,26ª Rodada,3,26,Pacaembu,2,0,RJ,SC
16:00,Domingo,2016-09-18,Grêmio,Fluminense,Fluminense,26ª Rodada,3,26,Arena do Grêmio,0,1,RS,RJ
18:30,Domingo,2016-09-18,Santos,Santa Cruz,Santos,26ª Rodada,3,26,Pacaembu,3,2,SP,PE
20:00,Segunda-feira,2016-09-19,América-MG,Internacional,América-MG,26ª Rodada,3,26,Independência,1,0,MG,RS
21:00,Sábado,2016-09-24,América-MG,Botafogo-RJ,América-MG,27ª Rodada,3,27,Independência,1,0,MG,RJ
16:00,Sábado,2016-09-24,Palmeiras,Coritiba,Palmeiras,27ª Rodada,3,27,Palestra Itália,2,1,SP,PR
18:30,Sábado,2016-09-24,Sport,Santos,Sport,27ª Rodada,3,27,Ilha do Retiro,1,0,PE,SP
18:30,Domingo,2016-09-25,Atlético-MG,Internacional,Atlético-MG,27ª Rodada,3,27,Independência,3,1,MG,RS
11:00,Domingo,2016-09-25,Athlético-PR,Ponte Preta,Athlético-PR,27ª Rodada,3,27,Arena da Baixada,3,0,PR,SP
11:00,Domingo,2016-09-25,Figueirense,Santa Cruz,Figueirense,27ª Rodada,3,27,Orlando Scarpelli,3,1,SC,PE
16:00,Domingo,2016-09-25,Flamengo,Cruzeiro,Flamengo,27ª Rodada,3,27,Kléber Andrade,2,1,RJ,MG
16:00,Domingo,2016-09-25,Corinthians,Fluminense,Fluminense,27ª Rodada,3,27,Arena Corinthians,0,1,SP,RJ
16:00,Domingo,2016-09-25,Grêmio,Chapecoense,Grêmio,27ª Rodada,3,27,Arena do Grêmio,1,0,RS,SC
16:00,Domingo,2016-09-25,Vitória,São Paulo,Vitória,27ª Rodada,3,27,Barradão,2,0,ES,SP
16:00,Sábado,2016-10-01,São Paulo,Flamengo,-,28ª Rodada,3,28,Morumbi,0,0,SP,RJ
16:30,Sábado,2016-10-01,Ponte Preta,Atlético-MG,Atlético-MG,28ª Rodada,3,28,Moisés Lucarelli,1,2,SP,MG
16:30,Sábado,2016-10-01,Botafogo-RJ,Corinthians,Botafogo-RJ,28ª Rodada,3,28,Luso Brasileiro,2,0,RJ,SP
18:30,Sábado,2016-10-01,Cruzeiro,Grêmio,Cruzeiro,28ª Rodada,3,28,Mineirão,1,0,MG,RS
11:00,Sábado,2016-10-01,Fluminense,Sport,Fluminense,28ª Rodada,3,28,Edson Passos,3,1,RJ,PE
21:00,Sábado,2016-10-01,Internacional,Figueirense,Internacional,28ª Rodada,3,28,Beira Rio,1,0,RS,SC
16:00,Sábado,2016-10-01,Santos,Athlético-PR,Santos,28ª Rodada,3,28,Vila Belmiro,2,0,SP,PR
16:00,Sábado,2016-10-01,Chapecoense,Vitória,Vitória,28ª Rodada,3,28,Arena Condá,1,4,SC,ES
21:00,Segunda-feira,2016-10-03,Coritiba,América-MG,Coritiba,28ª Rodada,3,28,Couto Pereira,3,0,PR,MG
20:00,Segunda-feira,2016-10-03,Santa Cruz,Palmeiras,Palmeiras,28ª Rodada,3,28,Arruda,2,3,PE,SP
21:00,Quarta-feira,2016-10-05,Corinthians,Atlético-MG,-,29ª Rodada,3,29,Arena Corinthians,0,0,SP,MG
21:45,Quarta-feira,2016-10-05,Sport,São Paulo,-,29ª Rodada,3,29,Ilha do Retiro,1,1,PE,SP
19:30,Quarta-feira,2016-10-05,Athlético-PR,Chapecoense,Athlético-PR,29ª Rodada,3,29,Arena da Baixada,3,1,PR,SC
19:30,Quarta-feira,2016-10-05,Vitória,Grêmio,Grêmio,29ª Rodada,3,29,Fonte Nova,0,1,ES,RS
21:00,Quarta-feira,2016-10-05,Santos,Fluminense,Santos,29ª Rodada,3,29,Vila Belmiro,2,1,SP,RJ
19:30,Quinta-feira,2016-10-06,Internacional,Coritiba,Internacional,29ª Rodada,3,29,Beira Rio,1,0,RS,PR
21:00,Sábado,2016-10-08,Cruzeiro,Ponte Preta,Cruzeiro,29ª Rodada,3,29,Mineirão,2,0,MG,SP
17:00,Domingo,2016-10-09,Figueirense,Botafogo-RJ,Botafogo-RJ,29ª Rodada,3,29,Orlando Scarpelli,0,1,SC,RJ
17:00,Domingo,2016-10-09,Flamengo,Santa Cruz,Flamengo,29ª Rodada,3,29,Pacaembu,3,0,RJ,PE
17:00,Domingo,2016-10-09,América-MG,Palmeiras,Palmeiras,29ª Rodada,3,29,Estádio do Café,0,2,MG,SP
19:30,Quarta-feira,2016-10-12,Coritiba,Figueirense,-,30ª Rodada,3,30,Couto Pereira,0,0,PR,SC
21:45,Quarta-feira,2016-10-12,Botafogo-RJ,Internacional,Botafogo-RJ,30ª Rodada,3,30,Luso Brasileiro,1,0,RJ,RS
11:00,Quarta-feira,2016-10-12,Chapecoense,Sport,Chapecoense,30ª Rodada,3,30,Arena Condá,3,0,SC,PE
21:45,Quarta-feira,2016-10-12,Santa Cruz,Corinthians,Corinthians,30ª Rodada,3,30,Arena Pantanal,2,4,PE,SP
19:30,Quinta-feira,2016-10-13,Palmeiras,Cruzeiro,-,30ª Rodada,3,30,Fonte Luminosa,0,0,SP,MG
19:30,Quinta-feira,2016-10-13,Atlético-MG,América-MG,Atlético-MG,30ª Rodada,3,30,Mineirão,3,0,MG,MG
21:00,Quinta-feira,2016-10-13,Fluminense,Flamengo,Flamengo,30ª Rodada,3,30,Raulino de Oliveira,1,2,RJ,RJ
21:00,Quinta-feira,2016-10-13,Grêmio,Athlético-PR,Grêmio,30ª Rodada,3,30,Arena do Grêmio,1,0,RS,PR
19:30,Quinta-feira,2016-10-13,Ponte Preta,Vitória,Ponte Preta,30ª Rodada,3,30,Moisés Lucarelli,2,0,SP,ES
21:00,Quinta-feira,2016-10-13,São Paulo,Santos,Santos,30ª Rodada,3,30,Pacaembu,0,1,SP,SP
17:00,Domingo,2016-10-16,Cruzeiro,Chapecoense,-,31ª Rodada,3,31,Mineirão,0,0,MG,SC
19:30,Domingo,2016-10-16,Santos,Grêmio,-,31ª Rodada,3,31,Vila Belmiro,1,1,SP,RS
17:00,Domingo,2016-10-16,Athlético-PR,Coritiba,Athlético-PR,31ª Rodada,3,31,Vila Capanema,2,0,PR,PR
17:00,Domingo,2016-10-16,Botafogo-RJ,Atlético-MG,Botafogo-RJ,31ª Rodada,3,31,Luso Brasileiro,3,2,RJ,MG
18:30,Domingo,2016-10-16,Corinthians,América-MG,Corinthians,31ª Rodada,3,31,Arena Corinthians,2,0,SP,MG
17:00,Domingo,2016-10-16,Internacional,Flamengo,Internacional,31ª Rodada,3,31,Beira Rio,2,1,RS,RJ
17:00,Domingo,2016-10-16,Figueirense,Palmeiras,Palmeiras,31ª Rodada,3,31,Orlando Scarpelli,1,2,SC,SP
18:30,Domingo,2016-10-16,Ponte Preta,Santa Cruz,Ponte Preta,31ª Rodada,3,31,Moisés Lucarelli,3,0,SP,PE
19:30,Domingo,2016-10-16,Sport,Vitória,Sport,31ª Rodada,3,31,Ilha do Retiro,1,0,PE,ES
20:00,Segunda-feira,2016-10-17,Fluminense,São Paulo,São Paulo,31ª Rodada,3,31,Edson Passos,1,2,RJ,SP
21:45,Quarta-feira,2016-10-19,Santa Cruz,Botafogo-RJ,Botafogo-RJ,32ª Rodada,3,32,Arruda,0,1,PE,RJ
17:00,Sábado,2016-10-22,São Paulo,Ponte Preta,São Paulo,32ª Rodada,3,32,Morumbi,2,0,SP,SP
17:00,Domingo,2016-10-23,Flamengo,Corinthians,-,32ª Rodada,3,32,Maracanã,2,2,RJ,SP
18:30,Domingo,2016-10-23,Coritiba,Fluminense,-,32ª Rodada,3,32,Couto Pereira,1,1,PR,RJ
17:00,Domingo,2016-10-23,Grêmio,Internacional,-,32ª Rodada,3,32,Arena do Grêmio,0,0,RS,RS
19:30,Domingo,2016-10-23,Atlético-MG,Figueirense,Atlético-MG,32ª Rodada,3,32,Independência,3,0,MG,SC
17:00,Domingo,2016-10-23,Vitória,Cruzeiro,Cruzeiro,32ª Rodada,3,32,Barradão,0,1,ES,MG
17:00,Domingo,2016-10-23,Palmeiras,Sport,Palmeiras,32ª Rodada,3,32,Palestra Itália,2,1,SP,PE
19:30,Domingo,2016-10-23,Chapecoense,Santos,Santos,32ª Rodada,3,32,Arena Condá,0,1,SC,SP
20:00,Segunda-feira,2016-10-24,América-MG,Athlético-PR,América-MG,32ª Rodada,3,32,Independência,1,0,MG,PR
20:30,Quinta-feira,2016-10-27,Sport,Ponte Preta,Sport,33ª Rodada,3,33,Ilha do Retiro,1,0,PE,SP
19:30,Sexta-feira,2016-10-28,Fluminense,Vitória,-,33ª Rodada,3,33,Maracanã,2,2,RJ,ES
16:30,Sábado,2016-10-29,Corinthians,Chapecoense,-,33ª Rodada,3,33,Arena Corinthians,1,1,SP,SC
18:30,Sábado,2016-10-29,Botafogo-RJ,Coritiba,-,33ª Rodada,3,33,Luso Brasileiro,0,0,RJ,PR
16:30,Sábado,2016-10-29,Atlético-MG,Flamengo,-,33ª Rodada,3,33,Mineirão,2,2,MG,RJ
19:30,Sábado,2016-10-29,Figueirense,Grêmio,-,33ª Rodada,3,33,Orlando Scarpelli,0,0,SC,RS
18:30,Sábado,2016-10-29,Internacional,Santa Cruz,-,33ª Rodada,3,33,Beira Rio,1,1,RS,PE
16:30,Sábado,2016-10-29,Athlético-PR,Cruzeiro,Athlético-PR,33ª Rodada,3,33,Arena da Baixada,1,0,PR,MG
19:30,Sábado,2016-10-29,Santos,Palmeiras,Santos,33ª Rodada,3,33,Vila Belmiro,1,0,SP,SP
20:00,Segunda-feira,2016-10-31,América-MG,São Paulo,América-MG,33ª Rodada,3,33,Independência,1,0,MG,SP
17:00,Sábado,2016-11-05,Flamengo,Botafogo-RJ,-,34ª Rodada,3,34,Maracanã,0,0,RJ,RJ
19:30,Sábado,2016-11-05,São Paulo,Corinthians,São Paulo,34ª Rodada,3,34,Morumbi,4,0,SP,SP
19:30,Domingo,2016-11-06,Chapecoense,Figueirense,Chapecoense,34ª Rodada,3,34,Arena Condá,1,0,SC,SC
19:30,Domingo,2016-11-06,Coritiba,Atlético-MG,Coritiba,34ª Rodada,3,34,Couto Pereira,2,0,PR,MG
17:00,Domingo,2016-11-06,Cruzeiro,Fluminense,Cruzeiro,34ª Rodada,3,34,Mineirão,4,2,MG,RJ
17:00,Domingo,2016-11-06,Palmeiras,Internacional,Palmeiras,34ª Rodada,3,34,Palestra Itália,1,0,SP,RS
17:00,Domingo,2016-11-06,Santa Cruz,América-MG,Santa Cruz,34ª Rodada,3,34,Arruda,1,0,PE,MG
11:00,Domingo,2016-11-06,Ponte Preta,Santos,Santos,34ª Rodada,3,34,Moisés Lucarelli,1,2,SP,SP
17:00,Domingo,2016-11-06,Vitória,Athlético-PR,Vitória,34ª Rodada,3,34,Barradão,3,2,ES,PR
20:00,Segunda-feira,2016-11-07,Grêmio,Sport,Sport,34ª Rodada,3,34,Arena do Grêmio,0,3,RS,PE
17:00,Terça-feira,2016-11-15,Fluminense,Athlético-PR,-,35ª Rodada,3,35,Maracanã,1,1,RJ,PR
21:45,Quarta-feira,2016-11-16,Figueirense,Corinthians,-,35ª Rodada,3,35,Orlando Scarpelli,1,1,SC,SP
19:30,Quarta-feira,2016-11-16,Botafogo-RJ,Chapecoense,Chapecoense,35ª Rodada,3,35,Luso Brasileiro,0,2,RJ,SC
21:00,Quarta-feira,2016-11-16,Coritiba,Santa Cruz,Coritiba,35ª Rodada,3,35,Couto Pereira,1,0,PR,PE
21:45,Quarta-feira,2016-11-16,Sport,Cruzeiro,Cruzeiro,35ª Rodada,3,35,Ilha do Retiro,0,1,PE,MG
21:45,Quarta-feira,2016-11-16,América-MG,Flamengo,Flamengo,35ª Rodada,3,35,Mineirão,0,1,MG,RJ
19:30,Quinta-feira,2016-11-17,São Paulo,Grêmio,-,35ª Rodada,3,35,Morumbi,1,1,SP,RS
21:00,Quinta-feira,2016-11-17,Atlético-MG,Palmeiras,-,35ª Rodada,3,35,Independência,1,1,MG,SP
21:00,Quinta-feira,2016-11-17,Internacional,Ponte Preta,-,35ª Rodada,3,35,Beira Rio,1,1,RS,SP
19:30,Quinta-feira,2016-11-17,Santos,Vitória,Santos,35ª Rodada,3,35,Vila Belmiro,3,2,SP,ES
19:30,Domingo,2016-11-20,Santa Cruz,Atlético-MG,-,36ª Rodada,3,36,Arruda,3,3,PE,MG
19:30,Domingo,2016-11-20,Flamengo,Coritiba,-,36ª Rodada,3,36,Maracanã,2,2,RJ,PR
17:00,Domingo,2016-11-20,Cruzeiro,Santos,-,36ª Rodada,3,36,Mineirão,2,2,MG,SP
17:00,Domingo,2016-11-20,Athlético-PR,Sport,Athlético-PR,36ª Rodada,3,36,Arena da Baixada,2,0,PR,PE
19:30,Domingo,2016-11-20,Chapecoense,São Paulo,Chapecoense,36ª Rodada,3,36,Arena Condá,2,0,SC,SP
17:00,Domingo,2016-11-20,Grêmio,América-MG,Grêmio,36ª Rodada,3,36,Arena do Grêmio,3,0,RS,MG
17:00,Domingo,2016-11-20,Palmeiras,Botafogo-RJ,Palmeiras,36ª Rodada,3,36,Palestra Itália,1,0,SP,RJ
17:00,Domingo,2016-11-20,Ponte Preta,Fluminense,Ponte Preta,36ª Rodada,3,36,Moisés Lucarelli,1,0,SP,RJ
17:00,Domingo,2016-11-20,Vitória,Figueirense,Vitória,36ª Rodada,3,36,Barradão,4,0,ES,SC
20:00,Segunda-feira,2016-11-21,Corinthians,Internacional,Corinthians,36ª Rodada,3,36,Arena Corinthians,1,0,SP,RS
21:00,Sábado,2016-11-26,Corinthians,Athlético-PR,-,37ª Rodada,3,37,Arena Corinthians,0,0,SP,PR
20:00,Sábado,2016-11-26,Botafogo-RJ,Ponte Preta,-,37ª Rodada,3,37,Luso Brasileiro,1,1,RJ,SP
20:00,Sábado,2016-11-26,América-MG,Sport,-,37ª Rodada,3,37,Independência,2,2,MG,PE
19:30,Domingo,2016-11-27,Figueirense,Fluminense,Figueirense,37ª Rodada,3,37,Orlando Scarpelli,1,0,SC,RJ
17:00,Domingo,2016-11-27,Flamengo,Santos,Flamengo,37ª Rodada,3,37,Maracanã,2,0,RJ,SP
